time	V(out)
1.185698855986128e-02	-1.780411e+01
1.187261355986128e-02	-1.632664e+01
1.188823855986128e-02	-1.469250e+01
1.190386355986128e-02	-1.291749e+01
1.191948855986128e-02	-1.101872e+01
1.193511355986128e-02	-9.014472e+00
1.195073855986128e-02	-6.924028e+00
1.196636355986128e-02	-4.767520e+00
1.198198855986128e-02	-2.565714e+00
1.199761355986128e-02	-3.398160e-01
1.201323855986128e-02	1.888739e+00
1.202886355986128e-02	4.098489e+00
1.204448855986128e-02	6.268152e+00
1.206011355986128e-02	8.376833e+00
1.207573855986128e-02	1.040422e+01
1.209136355986128e-02	1.233079e+01
1.210698855986128e-02	1.413795e+01
1.212261355986128e-02	1.580832e+01
1.213823855986128e-02	1.734058e+01
1.214849030816988e-02	1.825305e+01
1.216062224793895e-02	1.921504e+01
1.217624724793895e-02	2.029282e+01
1.219187224793895e-02	2.118478e+01
